id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5032509,A stunningly converted warehouse with great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97898,23.72318,Entire home/apt,86,2,60,2019-06-27,1.12,65,331
5033300,Junior Suite with Spa Bath,25983434,Stelios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97653,23.72973,Private room,128,1,0,,,1,365
5071690,ALC Breathtaking Parthenon View,14536309,Athenian Life Collection,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97535,23.73283,Entire home/apt,105,3,52,2018-10-27,1.01,6,246
5072525,++Suite room with private bathroom!,24004787,Nikolaos,,ΚΟΛΩΝΟΣ,37.9967,23.71863,Private room,63,1,8,2016-02-15,0.15,2,328
5082663,Athens in your palm with Acropolis view!!!,26251896,Theo,,ΚΟΛΩΝΟΣ,37.9896,23.71566,Entire home/apt,37,1,15,2019-07-02,0.33,1,331
5087053,New flat at Akropolis Athens center,7415385,Alexandros,,ΖΑΠΠΕΙΟ,37.96656,23.73164,Entire home/apt,48,2,162,2019-07-04,3.08,1,332
5109813,Charmante Zimmer in tolle Gegend,25604342,A,,ΚΟΛΩΝΑΚΙ,37.97664,23.74545,Private room,100,1,0,,,1,365
5130753,Studio near Plato's Academy park,19684693,Theodore,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98972,23.7124,Entire home/apt,23,3,130,2019-06-08,2.43,1,352
5147109,Κομβικό σημείο Αθηνών,26612211,Βασίλης,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97486,23.73274,Entire home/apt,49,1,6,2017-09-24,0.12,1,285
5181111,"Exquisite Apartment Athens Old Town, PLAKA center!",26789356,Miltos,,ΑΚΡΟΠΟΛΗ,37.97083,23.72953,Entire home/apt,90,1,166,2019-07-11,3.17,5,300
5188935,Exquisite Studio with Inner Courtyard in the Plaka,26789356,Miltos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97182,23.73091,Entire home/apt,72,1,167,2019-07-12,3.20,5,329
5196621,Athens apartment near Acropolis,26883127,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96578,23.72477,Entire home/apt,35,1,125,2019-06-27,2.40,1,0
5233505,Modern loft - near Acropolis-,3421891,Pantelis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96527,23.73342,Entire home/apt,77,3,5,2018-09-23,0.10,6,363
5235731,Acropolis -Home4u,26609205,Michalis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96345,23.72424,Entire home/apt,40,1,221,2019-07-09,4.19,1,338
5266430,Big balcony near Acropolis,7943398,Vesna,,ΑΚΡΟΠΟΛΗ,37.96322,23.7189,Entire home/apt,70,1,329,2019-07-08,6.15,2,277
5269777,View to Lycabettus,27277697,Antonis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98955,23.73328,Entire home/apt,45,2,152,2019-07-03,2.92,1,335
5292426,Central & Stylish 2 double bed flat,25731766,Nassos,,ΚΟΛΩΝΟΣ,38.00001,23.71703,Entire home/apt,50,2,166,2019-06-26,3.14,10,287
5299516,Kallimarmaro Retreat,27450815,Αngel & Spyros,,ΣΤΑΔΙΟ,37.96912,23.7402,Entire home/apt,250,3,32,2019-07-04,0.62,1,194
5302726,Pagrati Apartment,16658037,Eua,,ΠΑΓΚΡΑΤΙ,37.96709,23.75092,Entire home/apt,50,2,1,2019-04-22,0.36,1,363
5310302,Big terrace and view on Akropolis,27509446,Konstantin,,ΘΗΣΕΙΟ,37.9759,23.71481,Entire home/apt,50,2,113,2019-06-24,2.10,1,331
5317218,2BR STYLISH TOP FLOOR APT. IN HILTON/METRO AREA,4315682,Dimitris,,ΠΑΓΚΡΑΤΙ,37.97264,23.74945,Entire home/apt,54,3,26,2019-06-24,0.51,5,333
5332782,2BD apt Hilton area: all within walking distance!,2679952,Harry,,ΠΑΓΚΡΑΤΙ,37.97207,23.74792,Entire home/apt,80,2,38,2019-07-11,0.82,2,365
5333888,"""SAMARA's "" studio",22405350,Dimitris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95285,23.71947,Entire home/apt,40,1,27,2017-01-04,0.52,1,353
5392478,Cozy & modern + center + metro + WI-FI,8171630,Stratos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99437,23.72791,Entire home/apt,20,2,36,2019-03-08,0.72,4,358
5426236,"Panoramic view, Central Studio",3849057,Ignatios,,ΓΟΥΔΙ,37.98742,23.76857,Entire home/apt,28,2,134,2019-06-27,2.53,2,304
5428088,Luxury BLUE airbnb room in Athens tourist area,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96406,23.72081,Private room,9,1,250,2019-07-07,4.94,49,356
5436680,"Bedroom , living room ,and  kitchen",28204444,Eric,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99541,23.76482,Entire home/apt,17,30,6,2018-08-09,0.13,1,286
5449722,Piedra house,28268040,Michalis,,ΓΚΑΖΙ,37.97559,23.70961,Entire home/apt,60,7,0,,,1,193
5464071,"Athens - Central sunny 60m2 apt, metro in 2'",26923010,Georgia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99016,23.76097,Entire home/apt,40,3,3,2015-08-09,0.06,1,363
5476645,"Excellent reviews, 5-guest flat near the Acropolis",28401479,Gina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97831,23.72453,Entire home/apt,90,3,56,2019-06-19,1.07,1,176
5494322,Gyzi home / room_2 ,12118725,Maria-Dimi,,ΠΟΛΥΓΩΝΟ,37.99593,23.75205,Private room,17,3,5,2017-04-25,0.09,2,207
5498599,Sunny & charming 2 bedroom apt,24832298,Mariana,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00172,23.7311,Entire home/apt,40,2,3,2018-07-31,0.09,1,179
5503683,Sweet house for nice guys!!!,28545245,Joseph,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0162,23.73963,Private room,25,3,4,2017-04-30,0.10,1,0
5507933,Apartment 5' walking from Acropolis,28567644,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96472,23.73242,Entire home/apt,39,1,107,2019-06-12,2.03,1,350
5508232,Acropolis view!Gazi area,28603781,Antonis,,ΒΟΤΑΝΙΚΟΣ,37.97726,23.70743,Entire home/apt,85,2,12,2018-01-03,0.24,2,363
5510110,"Urban Stripes Athens, Family Maisonette",28574759,Liana,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96731,23.72537,Entire home/apt,200,1,38,2018-10-10,0.95,6,128
5530230,Gyzi home_room 1,12118725,Maria-Dimi,,ΠΟΛΥΓΩΝΟ,37.99811,23.75136,Private room,18,3,9,2018-10-05,0.18,2,223
5532480,Syntagma ap'tment with terrace view,28388095,Ioanna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97758,23.73117,Entire home/apt,70,1,286,2019-06-24,5.50,1,296
5555308,Two Roses: the Olive house,13783273,Taxiarchoula,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98882,23.75565,Entire home/apt,65,2,10,2018-10-31,0.21,2,283
5571167,72m² Penthouse in central Athens,16320387,Aris,,ΓΚΥΖΗ,37.99164,23.74559,Entire home/apt,30,2,103,2019-06-21,1.99,1,290
5577249,Amazing flat with balcony in Athens,16978356,Ekaterini,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98938,23.75747,Entire home/apt,35,2,163,2019-06-09,3.13,1,334
5577982,Breathtaking Acropolis View Penthouse Suite Plaka,3111486,Acropolis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97125,23.73026,Entire home/apt,160,1,280,2019-07-08,5.46,2,292
5604804,Whole floor flat in Athens,24722729,Mina,,ΠΡΟΜΠΟΝΑ,38.02513,23.73312,Entire home/apt,100,5,32,2018-09-29,0.62,2,278
5622755,The best shelter in Athens center!,29145919,Ourania,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97516,23.7269,Entire home/apt,58,3,10,2018-09-22,0.84,1,0
5629759,"Lovely apartment,great terrace view",29176065,Theofanis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99958,23.761,Entire home/apt,60,1,1,2015-07-06,0.02,1,0
5652131,Walk to all archeological sites,29292080,Paul,,ΑΚΡΟΠΟΛΗ,37.97312,23.7209,Entire home/apt,266,3,0,,,1,353
5676228,Luxurious Penthouse- Business ready!!!,29222460,Esmeralda Smaragda,,ΠΑΓΚΡΑΤΙ,37.97233,23.74642,Entire home/apt,87,1,83,2019-06-26,1.61,1,340
5683244,Stone throw away from Athens Hilton,8666138,Greg,,ΙΛΙΣΙΑ,37.97432,23.74773,Entire home/apt,55,2,115,2019-06-28,2.21,5,301
5698893,Elegant Neo Classical House Athens center,29549668,Ioannis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98731,23.74222,Entire home/apt,50,3,81,2019-07-06,1.62,1,330
5707869,Historical center outside your door!!,12457175,Vassilis And Rallou,,ΘΗΣΕΙΟ,37.97583,23.71875,Entire home/apt,35,2,108,2019-06-01,2.14,1,342
5722969,"8 apts, terraces, views, sleep 35",1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97914,23.72416,Entire home/apt,542,2,6,2019-06-02,0.28,65,316
5725222,Cozy Maisonette close to Acropolis,29447410,Fotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96395,23.72852,Entire home/apt,42,1,321,2019-06-29,6.19,4,327
5731498,A beautiful 2 bdr house in the heart of Plaka,748818,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96959,23.73079,Entire home/apt,75,2,45,2019-06-27,0.87,86,293
5732674,beautiful apartment with view of the Acropolis,29221218,Konstantinos,,ΘΗΣΕΙΟ,37.97501,23.71982,Entire home/apt,58,1,348,2019-07-03,6.84,1,0
5733243,Cozy room near centre of Athens,29729434,Giorgos,,ΣΕΠΟΛΙΑ,38.00529,23.71797,Private room,20,2,16,2016-08-08,0.32,1,0
5744553,Gazi Boutique Apartment 1,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.98211,23.71471,Entire home/apt,59,2,161,2019-06-20,3.11,5,297
5745302,Gazi Boutique Apartment 2,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.98195,23.71281,Entire home/apt,39,2,153,2019-07-02,2.95,5,128
5758600,Cozy house with garden & view,1369770,Elli,,ΠΕΤΡΑΛΩΝΑ,37.96456,23.71205,Entire home/apt,45,3,8,2019-05-22,0.15,1,19
5759045,Your own space next to Zappeion,29874173,Angela,,ΣΤΑΔΙΟ,37.96943,23.74122,Entire home/apt,65,2,82,2019-07-07,1.67,1,255
5765659,Sunny appartment near Athens centre,29905028,Vivian And Minto,,ΚΥΨΕΛΗ,37.99804,23.73958,Entire home/apt,29,2,205,2019-07-03,3.94,1,352
5783504,SV Acropolis Residence - Garden Suite with Jacuzzi,13903793,Andreas,,ΑΚΡΟΠΟΛΗ,37.97009,23.72374,Entire home/apt,149,1,28,2019-07-12,2.22,2,263
5788192,Studio Under Acropolis Rock in ATH,30031300,Nasos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97204,23.73066,Entire home/apt,39,2,335,2019-07-01,6.44,6,211
5832236,Luxury design apart under Acropolis,9052854,Olympia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97325,23.73238,Entire home/apt,135,1,169,2019-07-01,3.31,2,161
5842584,City Center Appartment (61sq.m),30299731,Stelios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98853,23.72839,Entire home/apt,38,2,30,2019-06-22,0.65,1,273
5854074,SUNNY | CENTRAL | COZY | CONVENIENT,30236972,Stephen,,ΓΟΥΔΙ,37.98271,23.75889,Entire home/apt,52,4,72,2019-06-10,1.49,1,80
5860354,City Centre Business Apartment,30427544,Alexia,,ΙΛΙΣΙΑ,37.97301,23.75366,Entire home/apt,40,1,0,,,1,64
5865464,Cosy studio in the center ofAthens,30457047,Stavroula,,ΚΟΛΩΝΑΚΙ,37.97975,23.74557,Private room,80,3,0,,,1,365
5866449,"Near to Panathenaic Stadium,center",30461419,Δημήτρης-Argi,,ΣΤΑΔΙΟ,37.96929,23.74006,Private room,26,1,5,2016-08-08,0.10,3,0
5876659,Near to Panathenaic Stadium,30461419,Δημήτρης-Argi,,ΣΤΑΔΙΟ,37.97047,23.74142,Entire home/apt,80,1,1,2015-04-10,0.02,3,0
5910343,Athens Center 60m² Spacious Apartment,30693516,Panos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98654,23.74367,Entire home/apt,30,2,78,2019-06-02,1.56,2,274
5943899,Acropolis View & Rooftop in the Heart of Athens,3593793,Desy,,ΠΑΓΚΡΑΤΙ,37.97101,23.74827,Entire home/apt,150,1,69,2019-06-28,1.39,5,313
5952349,"Perfect for two, walk to the Acropolis!",11384772,Kal,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96209,23.72654,Entire home/apt,31,2,194,2019-07-04,3.82,3,314
5957664,A cozy apartment in Athens !,30926229,Christine,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01755,23.73207,Entire home/apt,30,4,1,2015-08-02,0.02,4,177
5986411,Welcome to the Center of Athens!,21094657,Marios,,ΠΑΤΗΣΙΑ,38.01455,23.73245,Entire home/apt,76,1,0,,,1,365
5989683,ROOF GARDEN FLAT - HEART OF ATHENS,5146739,Ileana,,ΚΟΛΩΝΑΚΙ,37.97848,23.74508,Entire home/apt,75,1,58,2018-07-13,1.14,2,362
6008336,2 bedrooms flat in Athens,14538849,Aris,,ΠΑΤΗΣΙΑ,38.00929,23.74019,Entire home/apt,29,1,117,2019-05-30,2.27,3,322
6011758,New Mini Loft near Acropolis in Koukaki,6183236,Despina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9661,23.72639,Entire home/apt,32,2,93,2019-06-15,2.64,1,74
6021135,KONNET ΑPP OLYMPIAN ZEUS HOUSES 1,31256039,Konnethome,,ΖΑΠΠΕΙΟ,37.96727,23.73429,Entire home/apt,50,2,267,2019-07-12,5.23,2,301
6025848,Cozy Elegance,29023029,Evridiki,,ΑΝΩ ΚΥΨΕΛΗ,38.00594,23.73667,Entire home/apt,23,2,50,2019-06-28,0.98,1,91
6027759,Artistic and comfortable maisonette,31285241,Eleanna,,ΝΙΡΒΑΝΑ,38.01061,23.7262,Entire home/apt,30,7,3,2016-08-17,0.06,1,365
6027890,1930's Home Hosting Discreet Celebrities & Royalty,31285922,Tina,,ΚΥΨΕΛΗ,38.00025,23.73749,Entire home/apt,350,2,12,2019-05-26,0.30,1,362
6034976,Walk to the Archaeological Sites from Executive Apartment,31323436,Maria,,ΣΤΑΔΙΟ,37.96974,23.74034,Entire home/apt,64,3,55,2019-06-26,1.08,2,265
6039659,Cozy comfort apartment near center,31342799,Kostas,,ΑΝΩ ΚΥΨΕΛΗ,38.00698,23.74597,Entire home/apt,22,3,110,2019-07-01,2.15,1,320
6044159,Beautiful central room in Athens,18910577,Anastasia,,ΠΑΓΚΡΑΤΙ,37.9712,23.74784,Private room,25,1,23,2017-06-24,0.45,1,11
6049558,"CENTRAL SPACIOUS, BRIGHT FLAT next to Evangelismos",31391316,Clio,,ΠΑΓΚΡΑΤΙ,37.97267,23.74857,Entire home/apt,58,3,19,2019-01-13,0.38,1,93
6057619,Plaka art house,31131989,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97076,23.73183,Entire home/apt,105,3,8,2019-05-26,0.16,1,364
6064808,"PLAKA BOUTIQUE APT, UNDER ACROPOLIS",31476120,Efi & Anna,,ΑΚΡΟΠΟΛΗ,37.9685,23.72939,Entire home/apt,52,2,276,2019-06-27,5.51,6,149
6069036,Acropolis Quiet House,19213671,Deni & Geri,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97284,23.72907,Entire home/apt,44,1,305,2019-06-25,5.92,2,330
6070288,"Cozy 56 sq m, Amazing View Penthouse Apt, WiFi",5329072,Achilleas,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9892,23.75861,Entire home/apt,35,2,60,2019-07-07,1.17,1,45
6081066,3 SINGLE BEDS ROOM BREAKFAST wi-fi :) 62,556615,Miglen,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98753,23.72631,Private room,24,2,16,2018-11-19,0.43,11,358
6090954,STUDIO in the heart of Athens Ideal for couples,58146,Sasaba,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98336,23.73335,Entire home/apt,20,2,168,2019-06-30,3.46,1,11
6101477,Studio in Athens center,31659827,Takis,,ΚΥΨΕΛΗ,37.99921,23.7372,Entire home/apt,31,1,345,2019-07-05,6.89,1,73
6101639,A private room & the whole house!!!!,2526645,Periklis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99643,23.7252,Private room,14,1,511,2019-07-07,10.00,2,309
6102064,Apartment in historical center,30698783,Αντωνια,,ΚΕΡΑΜΕΙΚΟΣ,37.98124,23.71866,Entire home/apt,30,1,246,2019-07-02,4.82,2,322
6102748,Higher Grounds,31665340,Lela,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98535,23.72692,Entire home/apt,24,2,159,2019-07-04,3.18,2,45
6110469,Cool loft in the heart of Athens,24006209,Mike,,ΚΕΡΑΜΕΙΚΟΣ,37.97966,23.71583,Entire home/apt,35,2,105,2019-07-11,2.25,1,236
6111613,live your myth under acropolis! no extra fees :),31328548,Dimitra,,ΘΗΣΕΙΟ,37.97694,23.71904,Entire home/apt,65,2,89,2019-02-08,1.76,1,0
6117228,Beach Inspired Acropolis Roof Top access w/ stairs,27793586,Vassiliki,,ΣΤΑΔΙΟ,37.96626,23.73478,Entire home/apt,33,2,227,2019-06-26,4.44,2,82
6125281,Top-floor 99 sq.with Acropolis View,31779467,Panos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95164,23.72092,Entire home/apt,45,1,321,2019-07-11,6.31,4,291
6145084,In the heart of the historic center,8210083,Giannis,,ΑΚΡΟΠΟΛΗ,37.97157,23.71582,Private room,32,2,167,2019-06-27,3.33,2,223
6163186,Acropolis view- 150m2 flat perfectly located,11322414,Jessy,,ΣΤΑΔΙΟ,37.96798,23.73775,Entire home/apt,72,2,97,2019-06-28,2.17,3,53
6189262,Central & Cosy apartment with Acropolis view,32027639,Savas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95651,23.72941,Entire home/apt,90,1,10,2018-08-17,0.20,1,363
6190852,"Home, Greece, myths & fairy-tales!",32108531,Vassilis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99425,23.72258,Entire home/apt,22,3,50,2019-04-24,1.02,1,312
6194899,Cosy Apartment in Central Athens.,21001569,Dimitrios,,ΠΕΤΡΑΛΩΝΑ,37.96755,23.70612,Entire home/apt,50,5,14,2017-12-17,0.48,1,0
6205771,"comfortable, quiet and central",32182208,Angelos,,ΠΑΓΚΡΑΤΙ,37.96928,23.74375,Entire home/apt,33,7,8,2018-07-10,0.16,1,167
6212120,Villa Calliope Thiseio Athens.,32209448,Kalli & Ireana,,ΘΗΣΕΙΟ,37.97673,23.71882,Entire home/apt,100,3,105,2019-07-01,2.09,1,331
6221240,Central 5th Floor Library Flat downtown Athens!,32262113,Kostas And Nto,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98849,23.73407,Entire home/apt,35,3,18,2019-05-19,0.36,1,347
6222877,Luxury GOLD airbnb room in Athens tourist area,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96433,23.72293,Private room,17,1,274,2019-05-13,5.41,49,356
6233675,Central Cool & Quiet Contemporary Athens Apartment,6799725,Rowena & Thanasi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97796,23.73738,Entire home/apt,48,5,116,2019-06-28,2.33,1,129
6238580,"""Everland"" Apt. under Acropolis!",26808422,Nadina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96279,23.72262,Entire home/apt,40,2,224,2019-07-09,4.47,1,325
6240267,10 min to Acropolis - the Sunny Family Αpartment,32391931,Elena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96343,23.72172,Entire home/apt,72,2,3,2015-10-13,0.06,2,193
6241150,☰CHARMING FLAT ❤ HEART OF ATHENS☰,32371212,Versaweiss,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97805,23.72315,Entire home/apt,29,1,305,2019-06-17,5.98,8,287
6241519,""" Dionyssos"" cosy apartment",32399998,Dionysios,,ΚΕΡΑΜΕΙΚΟΣ,37.98019,23.71731,Entire home/apt,30,2,98,2019-07-10,1.93,1,355
6244407,Cosy central apt  - Park view,32419329,Adrien,,ΙΛΙΣΙΑ,37.97647,23.75622,Entire home/apt,56,2,69,2017-11-25,1.38,2,225
6254887,Panorama apt | Cosy room in Athens!,27491200,Nansy,,ΝΕΑ ΚΥΨΕΛΗ,37.99925,23.74465,Private room,25,1,70,2017-09-03,1.44,1,0
6258156,Kolonaki penthouse with Lycabetus view,21739276,Mina,,ΛΥΚΑΒΗΤΤΟΣ,37.98369,23.75246,Entire home/apt,35,2,12,2016-11-16,0.24,1,193
6272857,Top Flat Room Next to Acropolis + Metro,32596022,Pantelis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96503,23.72626,Private room,29,1,156,2019-06-26,3.18,1,146
6272905,Private room in heart of Athens,30367727,Daisy,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98896,23.73028,Private room,23,1,86,2019-06-24,2.28,1,237
6275273,lovely shinny room,32614836,Verotzu,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98718,23.73459,Private room,19,1,41,2019-07-07,0.82,1,364
6276040,Sophisticated Flat Along the Marathon Route,4199634,Dimitris,,ΓΟΥΔΙ,37.98781,23.77014,Entire home/apt,37,2,219,2019-07-04,4.33,1,261
6281763,Luxury Apartment 15min walk from Acropolis,938454,Theodore,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95828,23.73677,Entire home/apt,60,1,17,2017-08-02,0.35,1,0
6303494,Sunny studio for two,32783082,Efi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96193,23.71891,Entire home/apt,22,1,1,2017-08-16,0.04,2,133
6307921,"άνετο,20 λεπτά απο την Ακροπολη",32814035,Lena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96255,23.72992,Entire home/apt,32,4,0,,,1,285
6314339,3 X SUPERHOST Thissio flat - 10' to the Acropolis.,32849863,Samuel,,ΘΗΣΕΙΟ,37.97639,23.71664,Entire home/apt,30,3,38,2019-06-24,1.85,1,57
6329901,Acropolis Suite 360,32948108,Michalis,,ΚΟΛΩΝΟΣ,37.9906,23.71755,Entire home/apt,75,1,25,2019-04-20,0.49,18,326
6330890,Walk Everywhere - Plaka's heart,30329944,Penelope & Christos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97296,23.73211,Entire home/apt,50,1,270,2019-06-24,5.36,1,100
6338930,Acropolis Thissio Sunny big 3 rooms 2 balconies,22857783,Maria,,ΘΗΣΕΙΟ,37.97467,23.71521,Entire home/apt,33,2,215,2019-07-04,4.33,2,8
6339630,"the ""WHITE HOUSE' of Athens",23739318,Paris,,ΓΟΥΔΙ,37.98156,23.75613,Entire home/apt,60,2,90,2019-07-04,1.79,3,57
6344685,Cozy central ground level space,21873493,Dimitris,,ΚΥΨΕΛΗ,37.99732,23.73474,Entire home/apt,29,1,113,2019-05-09,2.23,2,295
6358486,Athens Heart!!!,33122283,Luci,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96735,23.7296,Entire home/apt,42,2,222,2019-07-11,4.41,1,194
6363438,Cozy studio 5 min from Acropolis,32890755,Nikolas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96805,23.72674,Entire home/apt,50,3,10,2015-08-17,0.20,1,90
6372321,"Athens Thissio Acropolis  house, centrally located",33206459,Christos,,ΘΗΣΕΙΟ,37.97503,23.71538,Entire home/apt,48,2,66,2019-07-07,1.72,1,266
6381924,Cosy Art Central Apartment,33265171,Orestis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96457,23.72832,Entire home/apt,32,2,107,2019-06-30,2.13,2,339
6383348,"Open space ,great spot ... :)  Welcome :)",706768,Melina,,ΠΕΤΡΑΛΩΝΑ,37.97318,23.7134,Entire home/apt,39,2,17,2018-08-17,0.36,1,274
6384335,Anesis* apartment,27908021,Nina,,ΓΟΥΔΙ,37.9872,23.76751,Entire home/apt,50,2,6,2018-06-11,0.15,1,162
6396516,TOPKolonakiStudio+Terrace|Stunning Acropolis Views,2718115,Alex & Maria | Preffered |,,ΚΟΛΩΝΑΚΙ,37.98099,23.73836,Entire home/apt,100,2,155,2019-06-28,3.27,46,280
6402075,Sunny apart with Lycabettus View - Athens,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99441,23.73544,Entire home/apt,59,2,71,2019-07-03,1.42,4,356
6406712,"Central flat, unique Acropolis view",33415021,Κaterina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97741,23.73083,Entire home/apt,83,3,242,2019-07-10,4.81,1,285
6410090,Light downtown apartment in Exarchia,17634184,Myrto,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98505,23.73519,Entire home/apt,50,3,22,2018-04-02,0.50,1,235
6419427,"Clean, cozy and practical studio for two :)",19572056,Nikolas-Katerina,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98514,23.71489,Entire home/apt,21,3,19,2018-01-29,0.86,1,0
6432756,"Ήσυχο σπίτι, 20 λεπτα από το κέντρο",33576381,Anneta,,ΠΑΓΚΡΑΤΙ,37.96363,23.74687,Entire home/apt,42,1,0,,,1,0
6441787,Central Athens Flat With a Balcony,29623096,Konstantinos,,ΠΑΓΚΡΑΤΙ,37.97231,23.74881,Entire home/apt,45,2,36,2017-07-07,0.72,2,0
